573565,A000000,07502,00600,-93
573565,A000000,07502,00700,190675
573565,A000000,07503,00400,2923
573565,A000000,07503,00500,2923
573565,A000000,07503,00700,2923
573565,A000000,09000,00100,391152
573565,A000000,09000,00200,120002
573565,A000000,09000,00300,511154
573565,A000000,09000,00400,-150213
573565,A000000,09000,00500,360941
573565,A000000,09000,00600,510
573565,A000000,09000,00700,361451
573565,A000000,09001,00100,397844
573565,A000000,09001,00200,160708
573565,A000000,09001,00300,558552
573565,A000000,09001,00400,-213203
573565,A000000,09001,00500,345349
573565,A000000,09001,00600,-31489
573565,A000000,09001,00700,313860
573565,A000000,09002,00100,146140
573565,A000000,09002,00200,55994
573565,A000000,09002,00300,202134
573565,A000000,09002,00400,-58492
573565,A000000,09002,00500,143642
573565,A000000,09002,00600,-92
573565,A000000,09002,00700,143550
573565,A000000,09003,00100,160171
573565,A000000,09003,00200,101332
573565,A000000,09003,00300,261503
573565,A000000,09003,00400,-89917
573565,A000000,09003,00500,171586
573565,A000000,09003,00600,-404
573565,A000000,09003,00700,171182
573565,A000000,09004,00400,2922
573565,A000000,09004,00500,2922
573565,A000000,09004,00700,2922
573565,A000000,09005,00100,40004
573565,A000000,09005,00200,6601
573565,A000000,09005,00300,46605
573565,A000000,09005,00400,-7962
573565,A000000,09005,00500,38643
573565,A000000,09005,00600,-298
573565,A000000,09005,00700,38345
573565,A000000,09006,00100,51706
573565,A000000,09006,00200,23987
573565,A000000,09006,00300,75693
573565,A000000,09006,00400,-26499
573565,A000000,09006,00500,49194
573565,A000000,09006,00600,-399
573565,A000000,09006,00700,48795
573565,A000000,09007,00100,30819
573565,A000000,09007,00200,8153
573565,A000000,09007,00300,38972
573565,A000000,09007,00400,-11301
573565,A000000,09007,00500,27671
573565,A000000,09007,00700,27671
573565,A000000,09008,00100,32713
573565,A000000,09008,00200,9555
573565,A000000,09008,00300,42268
573565,A000000,09008,00400,-20985
573565,A000000,09008,00500,21283
573565,A000000,09008,00600,-57
573565,A000000,09008,00700,21226
573565,A000000,09100,00100,46916
573565,A000000,09100,00200,10109
573565,A000000,09100,00300,57025
573565,A000000,09100,00400,-662
573565,A000000,09100,00500,56363
573565,A000000,09100,00700,56363
573565,A000000,11800,00100,3459604
573565,A000000,11800,00200,3013048
573565,A000000,11800,00300,6472652
573565,A000000,11800,00400,-1202976
573565,A000000,11800,00500,5269676
573565,A000000,11800,00600,-307433
573565,A000000,11800,00700,4962243
573565,A000000,19103,00100,78879
573565,A000000,19103,00200,71394
573565,A000000,19103,00300,150273
573565,A000000,19103,00500,150273
573565,A000000,19103,00600,-54
573565,A000000,19103,00700,150219
573565,A000000,19104,00100,391494
573565,A000000,19104,00200,288895
573565,A000000,19104,00300,680389
573565,A000000,19104,00400,-141312
573565,A000000,19104,00500,539077
573565,A000000,19104,00600,1234
573565,A000000,19104,00700,540311
573565,A000000,19106,00100,215489
573565,A000000,19106,00200,187873
573565,A000000,19106,00300,403362
573565,A000000,19106,00400,-5884
573565,A000000,19106,00500,397478
573565,A000000,19106,00600,-1115
573565,A000000,19106,00700,396363
573565,A000000,19108,00100,6715
573565,A000000,19108,00200,697530
573565,A000000,19108,00300,704245
573565,A000000,19108,00400,-73438
573565,A000000,19108,00500,630807
573565,A000000,19108,00600,-614143
573565,A000000,19108,00700,16664
573565,A000000,19109,00400,6656
573565,A000000,19109,00500,6656
573565,A000000,19109,00700,6656
573565,A000000,19110,00400,316778
573565,A000000,19110,00500,316778
573565,A000000,19110,00700,316778
573565,A000000,19114,00400,10195
573565,A000000,19114,00500,10195
573565,A000000,19114,00700,10195
573565,A000000,19118,00100,72030
573565,A000000,19118,00200,31089
573565,A000000,19118,00300,103119
573565,A000000,19118,00500,103119
573565,A000000,19118,00600,-2206
573565,A000000,19118,00700,100913
573565,A000000,19119,00200,-599
573565,A000000,19119,00300,-599
573565,A000000,19119,00500,-599
573565,A000000,19119,00600,599
573565,A000000,19201,00400,175655
573565,A000000,19201,00500,175655
573565,A000000,19201,00700,175655
573565,A000000,19202,00400,385723
573565,A000000,19202,00500,385723
573565,A000000,19202,00600,10093
573565,A000000,19202,00700,395816
573565,A000000,19203,00400,37643
573565,A000000,19203,00500,37643
573565,A000000,19203,00700,37643
573565,A000000,19204,00400,242320
573565,A000000,19204,00500,242320
573565,A000000,19204,00700,242320
573565,A000000,19207,00400,3537
573565,A000000,19207,00500,3537
573565,A000000,19207,00700,3537
573565,A000000,19208,00400,14875
573565,A000000,19208,00500,14875
573565,A000000,19208,00700,14875
573565,A000000,19209,00400,6765
573565,A000000,19209,00500,6765
573565,A000000,19209,00700,6765
573565,A000000,19210,00400,40166
573565,A000000,19210,00500,40166
573565,A000000,19210,00700,40166
573565,A000000,19211,00400,172783
573565,A000000,19211,00500,172783
573565,A000000,19211,00700,172783
573565,A000000,19216,00400,20858
573565,A000000,19216,00500,20858
573565,A000000,19216,00700,20858
573565,A000000,19217,00400,6933
573565,A000000,19217,00500,6933
573565,A000000,19217,00700,6933
573565,A000000,19301,00100,88855
573565,A000000,19301,00200,93516
573565,A000000,19301,00300,182371
573565,A000000,19301,00500,182371
573565,A000000,19301,00700,182371
573565,A000000,19302,00100,7244
573565,A000000,19302,00200,7717
573565,A000000,19302,00300,14961
573565,A000000,19302,00400,741
573565,A000000,19302,00500,15702
573565,A000000,19302,00700,15702
573565,A000000,19303,00100,3429
573565,A000000,19303,00200,493
573565,A000000,19303,00300,3922
573565,A000000,19303,00500,3922
573565,A000000,19303,00700,3922
573565,A000000,19304,00100,43076
573565,A000000,19304,00200,13413
573565,A000000,19304,00300,56489
573565,A000000,19304,00400,-18018
573565,A000000,19304,00500,38471
573565,A000000,19304,00600,-134
573565,A000000,19304,00700,38337
573565,A000000,19309,00200,169
573565,A000000,19309,00300,169
573565,A000000,19309,00500,169
573565,A000000,19309,00700,169
573565,A000000,20000,00100,4366815
573565,A000000,20000,00200,4404538
573565,A000000,20000,00300,8771353
573565,A000000,20000,00500,8771353
573565,A000000,20000,00600,-913159
573565,A000000,20000,00700,7858194
573565,A6000A0,00100,00300,191.1
573565,A6000A0,00100,00400,71361
573565,A6000A0,00100,00500,245417
573565,A6000A0,00100,00700,15
573565,A6000A0,00100,00800,73779
573565,A6000A0,00100,00900,253194
573565,A6000A0,00200,00300,191.14
573565,A6000A0,00200,00400,2418
573565,A6000A0,00200,00500,7777
573565,A6000A0,50000,00400,73779
573565,A6000A0,50000,00500,253194
573565,A6000A0,50000,00800,73779
573565,A6000A0,50000,00900,253194
573565,A6000B0,00100,00300,191.09
573565,A6000B0,00100,00500,6656
573565,A6000B0,00100,00700,30
573565,A6000B0,00100,00900,388
573565,A6000B0,00200,00300,65
573565,A6000B0,00200,00500,8
573565,A6000B0,00200,00700,66
573565,A6000B0,00200,00900,40
573565,A6000B0,00300,00700,90
573565,A6000B0,00300,00900,100
573565,A6000B0,00400,00700,90.01
573565,A6000B0,00400,00900,150
573565,A6000B0,00500,00700,90.02
573565,A6000B0,00500,00900,2317
573565,A6000B0,00600,00700,90.03
573565,A6000B0,00600,00900,2287
573565,A6000B0,00700,00700,90.06
573565,A6000B0,00700,00900,105
573565,A6000B0,00800,00700,90.07
573565,A6000B0,00800,00900,615
573565,A6000B0,00900,00700,91
573565,A6000B0,00900,00900,662
573565,A6000B0,50000,00500,6664
573565,A6000B0,50000,00900,6664
573565,A6000C0,00100,00300,17
573565,A6000C0,00100,00400,1795
573565,A6000C0,00100,00500,1194
573565,A6000C0,00100,00700,5.03
573565,A6000C0,00100,00800,26481
573565,A6000C0,00100,00900,7567
573565,A6000C0,00200,00300,50
573565,A6000C0,00200,00400,3552
573565,A6000C0,00200,00500,8459
573565,A6000C0,00200,00700,5.04
573565,A6000C0,00200,00800,14373
573565,A6000C0,00200,00900,1883
573565,A6000C0,00300,00300,54
573565,A6000C0,00300,00400,1477
573565,A6000C0,00300,00500,3715
573565,A6000C0,00300,00700,17
573565,A6000C0,00300,00800,6996
573565,A6000C0,00300,00900,2079
573565,A6000C0,00400,00300,66
573565,A6000C0,00400,00400,20621
573565,A6000C0,00400,00500,5497
573565,A6000C0,00400,00700,50
573565,A6000C0,00400,00800,106852
573565,A6000C0,00400,00900,16736
573565,A6000C0,00500,00300,75.02
573565,A6000C0,00500,00400,5409
573565,A6000C0,00500,00500,2233
573565,A6000C0,00500,00700,54
573565,A6000C0,00500,00800,40361
573565,A6000C0,00500,00900,6485
573565,A6000C0,00600,00300,75.03
573565,A6000C0,00600,00400,2016
573565,A6000C0,00600,00500,907
573565,A6000C0,00600,00700,60
573565,A6000C0,00600,00800,6399
573565,A6000C0,00600,00900,883
573565,A6000C0,00700,00300,90
573565,A6000C0,00700,00400,57845
573565,A6000C0,00700,00500,31059
573565,A6000C0,00700,00700,66
573565,A6000C0,00700,00800,24572
573565,A6000C0,00700,00900,5975
573565,A6000C0,00800,00300,90.01
573565,A6000C0,00800,00400,40376
573565,A6000C0,00800,00500,20626
573565,A6000C0,00800,00700,75.02
573565,A6000C0,00800,00800,79725
573565,A6000C0,00800,00900,18618
573565,A6000C0,00900,00300,90.02
573565,A6000C0,00900,00400,7804
573565,A6000C0,00900,00500,6267
573565,A6000C0,00900,00700,90
573565,A6000C0,00900,00800,226885
573565,A6000C0,00900,00900,48071
573565,A6000C0,01000,00300,90.03
573565,A6000C0,01000,00400,8950
573565,A6000C0,01000,00500,6312
573565,A6000C0,01000,00700,90.01
573565,A6000C0,01000,00800,221282
573565,A6000C0,01000,00900,34797
573565,A6000C0,01100,00300,90.04
573565,A6000C0,01100,00400,2746
573565,A6000C0,01100,00500,176
573565,A6000C0,01100,00700,90.02
573565,A6000C0,01100,00800,58351
573565,A6000C0,01100,00900,6031
573565,A6000C0,01200,00300,90.05
573565,A6000C0,01200,00400,4478
573565,A6000C0,01200,00500,2637
573565,A6000C0,01200,00700,90.03
573565,A6000C0,01200,00800,55173
573565,A6000C0,01200,00900,16409
573565,A6000C0,01300,00300,90.06
573565,A6000C0,01300,00400,3549
573565,A6000C0,01300,00500,1950
573565,A6000C0,01300,00700,90.05
573565,A6000C0,01300,00800,23370
573565,A6000C0,01300,00900,4065
573565,A6000C0,01400,00300,90.07
573565,A6000C0,01400,00400,942
573565,A6000C0,01400,00500,1813
573565,A6000C0,01400,00700,90.06
573565,A6000C0,01400,00800,21336
573565,A6000C0,01400,00900,2426
573565,A6000C0,01500,00300,90.08
573565,A6000C0,01500,00400,3052
573565,A6000C0,01500,00500,2983
573565,A6000C0,01500,00700,90.07
573565,A6000C0,01500,00800,14507
573565,A6000C0,01500,00900,4656
573565,A6000C0,01600,00300,191.04
573565,A6000C0,01600,00400,39535
573565,A6000C0,01600,00500,16049
573565,A6000C0,01600,00700,90.08
573565,A6000C0,01600,00800,21349
573565,A6000C0,01600,00900,4224
573565,A6000C0,01700,00300,191.06
573565,A6000C0,01700,00500,525
573565,A6000C0,01700,00700,191.04
573565,A6000C0,01700,00800,157286
573565,A6000C0,01700,00900,21361
573565,A6000C0,01800,00300,192.01
573565,A6000C0,01800,00400,158197
573565,A6000C0,01800,00500,17458
573565,A6000C0,01800,00700,191.06
573565,A6000C0,01800,00800,951
573565,A6000C0,01800,00900,174
573565,A6000C0,01900,00300,192.02
573565,A6000C0,01900,00400,371001
573565,A6000C0,01900,00500,41132
573565,A6000C0,01900,00700,193.02
573565,A6000C0,01900,00800,3312
573565,A6000C0,01900,00900,143
573565,A6000C0,02000,00300,192.03
573565,A6000C0,02000,00400,33847
573565,A6000C0,02000,00500,3796
573565,A6000C0,02000,00700,193.04
573565,A6000C0,02000,00800,16225
573565,A6000C0,02000,00900,4627
573565,A6000C0,02100,00300,192.04
573565,A6000C0,02100,00400,184000
573565,A6000C0,02100,00500,21030
573565,A6000C0,02200,00300,192.07
573565,A6000C0,02200,00400,3052
573565,A6000C0,02200,00500,485
573565,A6000C0,02300,00300,192.08
573565,A6000C0,02300,00400,13220
573565,A6000C0,02300,00500,1655
573565,A6000C0,02400,00300,192.09
573565,A6000C0,02400,00400,5543
573565,A6000C0,02400,00500,1222
573565,A6000C0,02500,00300,192.1
573565,A6000C0,02500,00400,8667
573565,A6000C0,02500,00500,1044
573565,A6000C0,02600,00300,192.11
573565,A6000C0,02600,00400,115966
573565,A6000C0,02600,00500,5312
573565,A6000C0,02700,00300,192.16
573565,A6000C0,02700,00400,20836
573565,A6000C0,02700,00500,22
573565,A6000C0,02800,00300,192.17
573565,A6000C0,02800,00400,5574
573565,A6000C0,02800,00500,554
573565,A6000C0,02900,00300,193.04
573565,A6000C0,02900,00400,1736
573565,A6000C0,02900,00500,1098
573565,A6000C0,50000,00400,1125786
573565,A6000C0,50000,00500,207210
573565,A6000C0,50000,00800,1125786
573565,A6000C0,50000,00900,207210
573565,A6000D0,00100,00300,66
573565,A6000D0,00100,00500,1669
573565,A6000D0,00100,00700,5.02
573565,A6000D0,00100,00900,14827
573565,A6000D0,00200,00300,90.01
573565,A6000D0,00200,00500,966
573565,A6000D0,00200,00700,50
573565,A6000D0,00200,00900,19992
573565,A6000D0,00300,00300,191.04
573565,A6000D0,00300,00500,28733
573565,A6000D0,00300,00700,66
573565,A6000D0,00300,00900,30618
573565,A6000D0,00400,00300,192.04
573565,A6000D0,00400,00500,37290
573565,A6000D0,00400,00700,90
573565,A6000D0,00400,00900,28768
573565,A6000D0,00500,00300,192.1
573565,A6000D0,00500,00500,30455
573565,A6000D0,00500,00700,90.01
573565,A6000D0,00500,00900,14167
573565,A6000D0,00600,00300,192.11
573565,A6000D0,00600,00500,51505
573565,A6000D0,00600,00700,90.02
573565,A6000D0,00600,00900,10658
573565,A6000D0,00700,00300,192.17
573565,A6000D0,00700,00500,805
573565,A6000D0,00700,00700,90.03
573565,A6000D0,00700,00900,16744
573565,A6000D0,00800,00300,5.03
573565,A6000D0,00800,00500,58400
573565,A6000D0,00800,00700,90.06
573565,A6000D0,00800,00900,12846
573565,A6000D0,00900,00700,191.04
573565,A6000D0,00900,00900,34793
573565,A6000D0,01000,00700,192.02
573565,A6000D0,01000,00900,26410
573565,A6000D0,50000,00500,209823
573565,A6000D0,50000,00900,209823
573565,A6000E0,00100,00300,5.02
573565,A6000E0,00100,00400,21592
573565,A6000E0,00100,00500,4586
573565,A6000E0,00100,00700,5.02
573565,A6000E0,00100,00800,8881
573565,A6000E0,00100,00900,1971
573565,A6000E0,00200,00300,5.05
573565,A6000E0,00200,00400,4866
573565,A6000E0,00200,00500,1421
573565,A6000E0,00200,00700,5.03
573565,A6000E0,00200,00800,4866
573565,A6000E0,00200,00900,1421
573565,A6000E0,00300,00300,7.01
573565,A6000E0,00300,00400,13835
573565,A6000E0,00300,00500,3136
573565,A6000E0,00300,00700,5.05
573565,A6000E0,00300,00800,22321
573565,A6000E0,00300,00900,4672
573565,A6000E0,00400,00300,7.03
573565,A6000E0,00400,00400,19726
573565,A6000E0,00400,00500,4719
573565,A6000E0,00400,00700,16
573565,A6000E0,00400,00800,3833
573565,A6000E0,00400,00900,252
573565,A6000E0,00500,00300,10
573565,A6000E0,00500,00400,1333
573565,A6000E0,00500,00500,326
573565,A6000E0,00500,00700,75.02
573565,A6000E0,00500,00800,3848
573565,A6000E0,00500,00900,912
573565,A6000E0,00600,00300,14
573565,A6000E0,00600,00400,1502
573565,A6000E0,00600,00500,447
573565,A6000E0,00600,00700,90
573565,A6000E0,00600,00800,9484
573565,A6000E0,00600,00900,2318
573565,A6000E0,00700,00300,15
573565,A6000E0,00700,00400,3674
573565,A6000E0,00700,00500,856
573565,A6000E0,00700,00700,90.01
573565,A6000E0,00700,00800,3777
573565,A6000E0,00700,00900,998
573565,A6000E0,00800,00300,16
573565,A6000E0,00800,00400,28784
573565,A6000E0,00800,00500,7031
573565,A6000E0,00800,00700,90.02
573565,A6000E0,00800,00800,9687
573565,A6000E0,00800,00900,1322
573565,A6000E0,00900,00300,30
573565,A6000E0,00900,00400,5423
573565,A6000E0,00900,00500,1325
573565,A6000E0,00900,00700,90.03
573565,A6000E0,00900,00800,24285
573565,A6000E0,00900,00900,7938
573565,A6000E0,01000,00300,54
573565,A6000E0,01000,00400,4933
573565,A6000E0,01000,00500,414
573565,A6000E0,01000,00700,90.05
573565,A6000E0,01000,00800,3627
573565,A6000E0,01000,00900,831
573565,A6000E0,01100,00300,60
573565,A6000E0,01100,00400,4962
573565,A6000E0,01100,00500,1476
573565,A6000E0,01100,00700,90.06
573565,A6000E0,01100,00800,4069
573565,A6000E0,01100,00900,410
573565,A6000E0,01200,00300,90
573565,A6000E0,01200,00400,3017
573565,A6000E0,01200,00500,832
573565,A6000E0,01200,00700,90.08
573565,A6000E0,01200,00800,1275
573565,A6000E0,01200,00900,172
573565,A6000E0,01300,00300,191.06
573565,A6000E0,01300,00400,217
573565,A6000E0,01300,00500,70
573565,A6000E0,01300,00700,191.04
573565,A6000E0,01300,00800,9546
573565,A6000E0,01300,00900,2643
573565,A6000E0,01400,00700,191.06
573565,A6000E0,01400,00800,4365
573565,A6000E0,01400,00900,779
573565,A6000E0,50000,00400,113864
573565,A6000E0,50000,00500,26639
573565,A6000E0,50000,00800,113864
573565,A6000E0,50000,00900,26639
573565,A6000F0,00100,00300,8
573565,A6000F0,00100,00500,16791
573565,A6000F0,00100,00700,9
573565,A6000F0,00100,00900,16791
573565,A6000F0,50000,00500,16791
573565,A6000F0,50000,00900,16791
573565,A6000H0,00100,00300,52
573565,A6000H0,00100,00400,2297
573565,A6000H0,00100,00500,326
573565,A6000H0,00100,00700,30
573565,A6000H0,00100,00800,4909
573565,A6000H0,00100,00900,697
573565,A6000H0,00200,00300,50
573565,A6000H0,00200,00400,2612
573565,A6000H0,00200,00500,371
573565,A6000H0,50000,00400,4909
573565,A6000H0,50000,00500,697
573565,A6000H0,50000,00800,4909
573565,A6000H0,50000,00900,697
573565,A6000J0,00100,00300,7
573565,A6000J0,00100,00500,8693
573565,A6000J0,00100,00700,5.05
573565,A6000J0,00100,00900,10213
573565,A6000J0,00200,00300,7.01
573565,A6000J0,00200,00500,51096
573565,A6000J0,00200,00700,7.01
573565,A6000J0,00200,00900,56960
573565,A6000J0,00300,00300,7.02
573565,A6000J0,00300,00500,15142
573565,A6000J0,00300,00700,7.02
573565,A6000J0,00300,00900,17009
573565,A6000J0,00400,00300,7.03
573565,A6000J0,00400,00500,20622
573565,A6000J0,00400,00700,7.03
573565,A6000J0,00400,00900,23921
573565,A6000J0,00500,00300,9
573565,A6000J0,00500,00500,6910
573565,A6000J0,00500,00700,16
573565,A6000J0,00500,00900,160
573565,A6000J0,00600,00300,9.01
573565,A6000J0,00600,00500,1867
573565,A6000J0,00600,00700,90
573565,A6000J0,00600,00900,168
573565,A6000J0,00700,00300,9.02
573565,A6000J0,00700,00500,3108
573565,A6000J0,00700,00700,90.06
573565,A6000J0,00700,00900,107
573565,A6000J0,00800,00300,193.02
573565,A6000J0,00800,00500,630
573565,A6000J0,00800,00700,191.06
573565,A6000J0,00800,00900,427
573565,A6000J0,00900,00300,90.05
573565,A6000J0,00900,00500,1528
573565,A6000J0,00900,00700,193.02
573565,A6000J0,00900,00900,631
573565,A6000J0,50000,00500,109596
573565,A6000J0,50000,00900,109596
573565,A6000K0,00100,00300,5.04
573565,A6000K0,00100,00500,610
573565,A6000K0,00100,00700,191.08
573565,A6000K0,00100,00900,73438
573565,A6000K0,00200,00300,90
573565,A6000K0,00200,00500,72828
573565,A6000K0,50000,00500,73438
573565,A6000K0,50000,00900,73438
573565,A6000M0,00100,00300,1
573565,A6000M0,00100,00500,13120
573565,A6000M0,00100,00700,5.05
573565,A6000M0,00100,00900,206021
573565,A6000M0,00100,01000,9
573565,A6000M0,00200,00300,1.01
573565,A6000M0,00200,00500,50083
573565,A6000M0,00200,00700,5.05
573565,A6000M0,00200,00900,123918
573565,A6000M0,00200,01000,9
573565,A6000M0,00300,00300,1.02
573565,A6000M0,00300,00500,65497
573565,A6000M0,00300,01000,9
573565,A6000M0,00400,00300,1.03
573565,A6000M0,00400,00500,67
573565,A6000M0,00400,01000,9
573565,A6000M0,00500,00300,4
573565,A6000M0,00500,00500,60
573565,A6000M0,00600,00300,5.03
573565,A6000M0,00600,00500,9227
573565,A6000M0,00700,00300,90.02
573565,A6000M0,00700,00500,15803
573565,A6000M0,00800,00300,90.03
573565,A6000M0,00800,00500,17657
573565,A6000M0,00900,00300,90.05
573565,A6000M0,00900,00500,15288
573565,A6000M0,01000,00300,90.06
573565,A6000M0,01000,00500,9301
573565,A6000M0,01100,00300,90.07
573565,A6000M0,01100,00500,5722
573565,A6000M0,01200,00300,193.02
573565,A6000M0,01200,00500,4197
573565,A6000M0,01300,00300,2
573565,A6000M0,01300,00500,123917
573565,A6000M0,01300,01000,9
573565,A6000M0,50000,00500,329939
573565,A6000M0,50000,00900,329939
573565,A700003,00100,00400,1
573565,A700003,00100,00900,13268
573565,A700003,00100,01500,13268
573565,A700003,00101,00900,50083
573565,A700003,00101,01500,50083
573565,A700003,00102,00900,65497
573565,A700003,00102,01500,65497
573565,A700003,00103,00900,6678
573565,A700003,00103,01500,6678
573565,A700003,00200,00900,123917
573565,A700003,00200,01500,123917
573565,A700003,00300,00900,259443
573565,A700003,00300,01500,259443
573565,A800000,01200,00200,49187
573565,A800000,02600,00200,148
573565,A800000,02600,00500,9
573565,A800000,03300,00200,6611
573565,A800000,03300,00400,1.03
573565,A800000,03300,00500,9
573565,A800000,03301,00200,-1114
573565,A800000,03301,00400,4
573565,A800000,03302,00200,-1136
573565,A800000,03302,00400,5.03
573565,A800000,03303,00200,-3448
573565,A800000,03303,00400,5.05
573565,A800000,03304,00200,-13
573565,A800000,03304,00400,7.03
573565,A800000,03305,00200,-105
